"Sample","Date","Site.ID","Project","Type","Species.AKM","Stage","Num.Ind","Lengths","Line.Out.Depth.Range","Hakai.Net.ID","Size.Fraction..um.","Tube.ID","dry_weight_mg","wet_weight_mg","POMvolume.all","file","IVOL","C10.0_AREA","C11.0_AREA","C12.0_AREA","C13.0_AREA","C14.0_AREA","C14.1_AREA","C15.0_AREA","C16.0_AREA","C16.1n.7_AREA","C16.2n.4_AREA","C16.3n.4_AREA","C16.4n.1_AREA","C17.0_AREA","C18.0_AREA","C18.1n.7_AREA","C18.1n.9c_AREA","C18.1n.9t_AREA","C18.2n.6c_AREA","C18.2n.6t_AREA","C18.3n.3_AREA","C18.3n.6_AREA","C18.4n.3_AREA","C19.0_AREA","C20.0_AREA","C20.1n.11_AREA","C20.1n.9_AREA","C20.2n.6_AREA","C20.3n.6_AREA","C20.3n.3_AREA","C20.4n.3_AREA","C20.4n.6_AREA","C20.5n.3_AREA","C22.0_AREA","C22.1n.11_AREA","C22.1n.9_AREA","C22.2n.6_AREA","C22.4n.6_AREA","C22.5n.6_AREA","C22.5n.3_AREA","C22.6n.3_AREA","C24.1n.9_AREA","ant.15.0_AREA","iso.15.0_AREA","iso.17.0_AREA","C15.0FAlc_AREA","FAlc1_AREA","FAlc3_AREA","FAlc4_AREA","FAlc2_AREA","TotalFAlc_AREA","Total.FA_G_AREA","Taxa.notes","Single.taxa.","SumFA","C10.0_mg.g","C11.0_mg.g","C12.0_mg.g","C13.0_mg.g","C14.0_mg.g","C14.1_mg.g","C15.0_mg.g","C16.0_mg.g","C16.1n.7_mg.g","C16.2n.4_mg.g","C16.3n.4_mg.g","C16.4n.1_mg.g","C17.0_mg.g","C18.0_mg.g","C18.1n.7_mg.g","C18.1n.9c_mg.g","C18.2n.6c_mg.g","C18.2n.6t_mg.g","C18.3n.3_mg.g","C18.3n.6_mg.g","C18.4n.3_mg.g","C20.0_mg.g","C20.1n.11_mg.g","C20.1n.9_mg.g","C20.2n.6_mg.g","C20.3n.6_mg.g","C20.3n.3_mg.g","C20.4n.3_mg.g","C20.4n.6_mg.g","C20.5n.3_mg.g","C22.0_mg.g","C22.1n.11_mg.g","C22.1n.9_mg.g","C22.2n.6_mg.g","C22.4n.6_mg.g","C22.5n.6_mg.g","C22.5n.3_mg.g","C22.6n.3_mg.g","C24.1n.9_mg.g","ant.15.0_mg.g","iso.15.0_mg.g","iso.17.0_mg.g","SumFA_mg.g","C10.0_mg.gWW","C11.0_mg.gWW","C12.0_mg.gWW","C13.0_mg.gWW","C14.0_mg.gWW","C14.1_mg.gWW","C15.0_mg.gWW","C16.0_mg.gWW","C16.1n.7_mg.gWW","C16.2n.4_mg.gWW","C16.3n.4_mg.gWW","C16.4n.1_mg.gWW","C17.0_mg.gWW","C18.0_mg.gWW","C18.1n.7_mg.gWW","C18.1n.9c_mg.gWW","C18.2n.6c_mg.gWW","C18.2n.6t_mg.gWW","C18.3n.3_mg.gWW","C18.3n.6_mg.gWW","C18.4n.3_mg.gWW","C20.0_mg.gWW","C20.1n.11_mg.gWW","C20.1n.9_mg.gWW","C20.2n.6_mg.gWW","C20.3n.6_mg.gWW","C20.3n.3_mg.gWW","C20.4n.3_mg.gWW","C20.4n.6_mg.gWW","C20.5n.3_mg.gWW","C22.0_mg.gWW","C22.1n.11_mg.gWW","C22.1n.9_mg.gWW","C22.2n.6_mg.gWW","C22.4n.6_mg.gWW","C22.5n.6_mg.gWW","C22.5n.3_mg.gWW","C22.6n.3_mg.gWW","C24.1n.9_mg.gWW","ant.15.0_mg.gWW","iso.15.0_mg.gWW","iso.17.0_mg.gWW","SumFA_mg.gWW","C10.0_ug.L","C11.0_ug.L","C12.0_ug.L","C13.0_ug.L","C14.0_ug.L","C14.1_ug.L","C15.0_ug.L","C16.0_ug.L","C16.1n.7_ug.L","C16.2n.4_ug.L","C16.3n.4_ug.L","C16.4n.1_ug.L","C17.0_ug.L","C18.0_ug.L","C18.1n.7_ug.L","C18.1n.9c_ug.L","C18.2n.6c_ug.L","C18.2n.6t_ug.L","C18.3n.3_ug.L","C18.3n.6_ug.L","C18.4n.3_ug.L","C20.0_ug.L","C20.1n.11_ug.L","C20.1n.9_ug.L","C20.2n.6_ug.L","C20.3n.6_ug.L","C20.3n.3_ug.L","C20.4n.3_ug.L","C20.4n.6_ug.L","C20.5n.3_ug.L","C22.0_ug.L","C22.1n.11_ug.L","C22.1n.9_ug.L","C22.2n.6_ug.L","C22.4n.6_ug.L","C22.5n.6_ug.L","C22.5n.3_ug.L","C22.6n.3_ug.L","C24.1n.9_ug.L","ant.15.0_ug.L","iso.15.0_ug.L","iso.17.0_ug.L","SumFA_ug.L","C10.0_PERCENT","C11.0_PERCENT","C12.0_PERCENT","C13.0_PERCENT","C14.0_PERCENT","C14.1_PERCENT","C15.0_PERCENT","C16.0_PERCENT","C16.1n.7_PERCENT","C16.2n.4_PERCENT","C16.3n.4_PERCENT","C16.4n.1_PERCENT","C17.0_PERCENT","C18.0_PERCENT","C18.1n.7_PERCENT","C18.1n.9c_PERCENT","C18.2n.6c_PERCENT","C18.2n.6t_PERCENT","C18.3n.3_PERCENT","C18.3n.6_PERCENT","C18.4n.3_PERCENT","C20.0_PERCENT","C20.1n.11_PERCENT","C20.1n.9_PERCENT","C20.2n.6_PERCENT","C20.3n.6_PERCENT","C20.3n.3_PERCENT","C20.4n.3_PERCENT","C20.4n.6_PERCENT","C20.5n.3_PERCENT","C22.0_PERCENT","C22.1n.11_PERCENT","C22.1n.9_PERCENT","C22.2n.6_PERCENT","C22.4n.6_PERCENT","C22.5n.6_PERCENT","C22.5n.3_PERCENT","C22.6n.3_PERCENT","C24.1n.9_PERCENT","ant.15.0_PERCENT","iso.15.0_PERCENT","iso.17.0_PERCENT","Hakai.ID"
"QF6270","2021-05-18","QU39","Zoopsprint","POM","GF/F",,,,5,,,"Q21-P028",26.66,702.71,8400,"C:\CompassCDS\Data\2021\10\27\2021-10-27 15_45_03_Q21-P028.DATA",4,1.10577925933517,0,4.08360826019722,0,17.9184705421108,0,1.24478327973574,96.800189382819,5.77418749622557,0.462502468244509,0,0.966502698787851,2.03427223782508,104.964802805647,7.8125356599939,18.1088905928154,1.1663966437928,17.6923620929847,0,14.190748046587,0.358933147140619,31.7383882031256,10123.38928,3.75514527235487,0,0,0,0,0,0.506537097721881,0,14.2850577311791,0,0,0.508794331872221,0,0,0,1.87579556162242,20.3101284375385,0,0.738038243255227,1.55776357836553,0,0,0,0,0,0,0,1021.64363227964,,,368.794216427485,0.0414770914979434,0,0.153173603158185,0,0.672110672997403,0,0.046691045751528,3.63091483056335,0.216586177652872,0.0173481796040701,0,0.0362529144331527,0.0763042849896878,3.93716439631084,0.293043348086793,0.67925321053321,0.663629485858392,0,0.532286123277833,0.0134633588574876,1.19048717941206,0.140853161003559,0,0,0,0,0,0.0189998911373549,0,0.535823620824424,0,0,0.0190845585848545,0,0,0,0.0703599235417263,0.761820271475561,0,0.0276833549608112,0.0584307418741758,0,13.8332414263873,0.001573592604823,0,0.00581122833060184,0,0.0254990971269952,0,0.00177140396427507,0.137752685151512,0.00821702764472624,0.000658169754585119,0,0.00137539340380506,0.00289489581452531,0.149371437443109,0.0111177237551677,0.0257700766928255,0.0251773307523512,0,0.0201943163560886,0.000510784174325993,0.0451656987991143,0.00534380508652911,0,0,0,0,0,0.000720833768868923,0,0.0203285248981502,0,0,0.000724045953340952,0,0,0,0.00266937365573625,0.028902574942065,0,0.00105027428563024,0.00221679437942469,0,0.524817088738576,0.131640388016092,0,0.486143840499669,0,2.13315125501319,0,0.148188485682826,11.5238320693832,0.687403273360187,0.0550598176481558,0,0.115059845093792,0.242175266407747,12.4958098578151,0.930063769046893,2.1558203086685,2.10623358249818,0,1.68937476745084,0.0427301365643593,3.77837954799114,0.447041103851771,0,0,0,0,0,0.060302035443081,0,1.70060211085466,0,0,0.060570753794312,0,0,0,0.223308995431241,2.41787243304029,0,0.0878616956256223,0.185448045043515,0,43.9040733842244,0.00299836388446346,0,0.0110728641564805,0,0.0485866365142254,0,0.00337527874431972,0.262477514752058,0.015656936142221,0.0012540936046253,0,0.00262071002129691,0.00551600905657118,0.284616184663747,0.0211839972320446,0.0491029679593039,0.0479735345753817,0,0.0384787705839127,0.000973261323394953,0.0860598859455439,0.0101822238665536,0,0,0,0,0,0.00137349523164629,0,0.0387344949971252,0,0,0.00137961581068412,0,0,0,0.00508629332583705,0.0550717108155409,0,0.00200121967856387,0.00422393711445804,0,
"QF6271","2021-05-18","QU39","Zoopsprint","POM","3 ?m",,,,5,,,"Q21-P029",23.36,674.37,8400,"C:\CompassCDS\Data\2021\10\27\2021-10-27 16_23_59_Q21-P029.DATA",4,0.34890322383183,0,0.797858562010055,0,8.18211041869449,0,0.620208099252003,26.4467417298115,5.8185960705213,0.681518612462224,0.601949379585776,2.26230045918444,1.37576955380595,11.274856321094,1.6114981372838,6.10573950644532,0,4.49126007980513,0,4.4382872664305,0,8.79438546520059,11266.18754,0,0,0,0,0,0,0,0,7.96848827797873,0,0,0,0,0,0,0,5.57103000701513,0,0,0,0,0,0,0,0,0,0,165.240183370851,,,97.3915011704128,0.0149359256777325,0,0.0341549041956359,0,0.350261576142744,0,0.0265500042488015,1.1321379165159,0.249083735895604,0.0291745981362254,0.0257683809754185,0.0968450539034435,0.0588942445978577,0.48265652059478,0.0689853654659163,0.261375835036187,0.192262845882069,0,0.189995174076648,0,0.376471980530847,0,0,0,0,0,0,0,0,0.341116792721692,0,0,0,0,0,0,0,0.238485873587977,0,0,0,0,4.16915672818548,0.00051737654971578,0,0.00118311692692447,0,0.0121329691692906,0,0.000919685186547449,0.039216960614813,0.0086281953089866,0.00101060043071641,0.000892609961276118,0.0033546872772876,0.00204008119252926,0.0167190953350446,0.00238963497380341,0.00905399040058917,0.00665993457568565,0,0.0065813830188628,0,0.0130408907056966,0,0,0,0,0,0,0,0,0.0118161962690789,0,0,0,0,0,0,0,0.00826108813709853,0,0,0,0,0.144418496033947,0.0415360980752179,0,0.0949831621440542,0,0.974060764130296,0,0.0738342975300004,3.14842163450137,0.692690008395392,0.0811331681502648,0.0716606404268781,0.269321483236243,0.163782089738804,1.34224480013024,0.19184501634331,0.7268737507673,0.534673819024421,0,0.528367531717917,0,1.04695065061912,0,0,0,0,0,0,0,0,0.948629556902229,0,0,0,0,0,0,0,0.663217857977992,0,0,0,0,11.594226329811,0.00358248121898573,0,0.00819228117876513,0,0.0840125711213514,0,0.00636819529218244,0.27155081718615,0.0597443924838995,0.00699772161094142,0.00618071774592018,0.0232289309847061,0.0141261766917287,0.115768380049565,0.0165465992198236,0.0626927343050363,0.0461155236938638,0,0.0455716075129032,0,0.090299311125849,0,0,0,0,0,0,0,0,0.0818191339307493,0,0,0,0,0,0,0,0.0572024246475789,0,0,0,0,
"QF6272","2021-05-18","QU39","Zoopsprint","POM","20 ?m",,,,5,,,"Q21-P030",25.14,659.41,8400,"C:\CompassCDS\Data\2021\10\27\2021-10-27 17_02_52_Q21-P030.DATA",4,0.424805720189065,0,0.872939603137114,0,17.3755677829663,0,1.02331688355999,38.3005713936488,10.0861541225607,1.23341071861317,1.3726616751465,2.42498693297566,1.54858955511235,12.3382428180062,1.78250685616605,7.4142825151459,0,4.24343623526339,0,2.63741690311838,0,9.87121457685872,11196.98305,0,0,0,0,0,0,0.772499301050563,0,10.4146563390573,0,0,0.705405014433776,0.243310365464919,0,0,0.49951577268843,15.5991751456657,0,0,0.459594896859293,0.411308574634307,0,0,0,0,0,0,220.248220791939,,,142.055569702323,0.0168976022350463,0,0.0347231345718821,0,0.691152258670101,0,0.0407047288607791,1.52349130444108,0.401199447993664,0.0490616833179464,0.0546007030686756,0.0964593052098515,0.0615986298771817,0.490781337231752,0.0709032162357218,0.294919750005804,0.168792213017637,0,0.104909184690469,0,0.39264974450512,0,0,0,0,0,0,0.0307278958254003,0,0.414266361935455,0,0,0.0280590697865464,0.00967821660560536,0,0,0.0198693624776623,0.620492249230935,0,0,0.018281419922804,0.0163607229369255,5.65057954265405,0.000644220925052797,0,0.00132381917644123,0,0.0263501733109391,0,0.00155186740201087,0.0580830915419068,0.0152957251521219,0.00187047621148174,0.00208165128697852,0.0036775100968679,0.00234844718022527,0.0187110338302516,0.00270318444695416,0.0112438126736718,0.00643520152145614,0,0.00399966167197704,0,0.0149697677876567,0,0,0,0,0,0,0.00117150073709917,0,0.0157939011223023,0,0,0.00106975176966345,0.000368981916356923,0,0,0.000757519256135681,0.0236562611207984,0,0,0.000696978961282499,0.000623752406900574,0.215428291506533,0.0505721095463172,0,0.103921381325847,0,2.06851997416266,0,0.121823438519046,4.55959183257723,1.20073263363818,0.146834609358711,0.163412104184107,0.288688920592341,0.184355899418137,1.46883843071503,0.212203197162624,0.882652680374512,0.505170980388499,0,0.313978202752188,0,1.17514459248318,0,0,0,0,0,0,0.0919642025060194,0,1.23984004036397,0,0,0.0839767874325924,0.0289655196982046,0,0,0.0594661634152892,1.8570446601983,0,0,0.0547136781975349,0.0489653065040842,16.9113773455146,0.00299041932026491,0,0.00614505721223292,0,0.12231528703434,0,0.00720363788413469,0.269616823007416,0.071001468958213,0.00868259316546182,0.0096628500946701,0.0170706923921197,0.0109012941791541,0.0868550444298735,0.0125479547187153,0.0521928322182828,0.0298716639140268,0,0.0185660928934014,0,0.0694884023030131,0,0,0,0,0,0,0.00543800783502776,0,0.0733139598882412,0,0,0.00496569769078363,0.00171278300438888,0,0,0.00351634063863293,0.109810373351455,0,0,0.0032353176846383,0.00289540618151196,
"F90-01","2021-05-18","QU39","Zoopsprint","POM",,,,,,,,"Q21-P042",74.66,2355.73,10000,"C:\CompassCDS\Data\2021\10\27\2021-10-28 00_48_52_Q21-P042.DATA",4,1.36612090506234,0,3.76946867591981,0,49.6269183002358,0,3.22817900454059,175.276929183283,31.1766600318289,3.02153421136041,1.62347740876186,7.92343463656495,1.18227811652863,74.0366439245579,16.4624629526479,37.8164846320977,0,33.217038752272,0,29.2036939897143,0,66.6303081783629,1863.963176,0,0,0,0,0,0,2.41382309099866,0,53.6400235194346,0,0,1.21716183195671,0,0,0,1.69645433784042,55.7023020823883,0,0,2.40906360507414,0,0,0,0,0,0,0,798.646147717673,,,652.640461371432,0.0182978958620726,0,0.0504884633795849,0,0.664705575947439,0,0.0432384008108839,2.3476684862481,0.417581838090395,0.0404705894904957,0.0217449425229287,0.10612690378469,0.0158354958013478,0.991650735662441,0.22049910196421,0.50651600096568,0.444910778894615,0,0.391155826275305,0,0.892449881842524,0,0,0,0,0,0,0.0323308745110991,0,0.718457320110294,0,0,0.0163027301360395,0,0,0,0.0227223993817361,0.74607958856668,0,0,0.0322671257041808,0,8.74150095595275,0.000579914041533768,0,0.00160012763598537,0,0.02106647124256,0,0.00137035186737894,0.0744045069610199,0.0132343944475084,0.00128263180048665,0.000689161070564902,0.0033634731639725,0.000501873354131682,0.0314283232478076,0.00698826391507004,0.0160529791750743,0.0141005288179341,0,0.0123968765477004,0,0.028284356941739,0,0,0,0,0,0,0.00102466033501236,0,0.0227700218273888,0,0,0.000516681381973616,0,0,0,0.000720139548182694,0.0236454526123063,0,0,0.00102263994815795,0,0.277043829883489,0.136612090506234,0,0.376946867591981,0,4.96269183002358,0,0.322817900454059,17.5276929183283,3.11766600318289,0.302153421136041,0.162347740876186,0.792343463656495,0.118227811652863,7.40366439245579,1.64624629526479,3.78164846320977,3.3217038752272,0,2.92036939897143,0,6.66303081783629,0,0,0,0,0,0,0.241382309099866,0,5.36400235194346,0,0,0.121716183195671,0,0,0,0.169645433784042,5.57023020823883,0,0,0.240906360507414,0,65.2640461371432,0.00209322128479689,0,0.00577572016910934,0,0.0760402108627341,0,0.00494633599295549,0.268565833039164,0.0477700386002969,0.00462970715148595,0.00248755249613293,0.0121405813852162,0.00181153052332097,0.113441700762745,0.0252243983127469,0.0579438249241116,0.0508963827992997,0,0.0447469866154894,0,0.102093437538869,0,0,0,0,0,0,0.00369854955962484,0,0.0821892400092964,0,0,0.00186498065014083,0,0,0,0.00259937046237611,0.0853491399618985,0,0,0.00369125689818837,0,
"QF6274","2021-05-19","QU39","Zoopsprint","POM","0.7 size frac",,,,5,,,"Q21-P022",29.1,851.89,8000,"C:\CompassCDS\Data\2021\09\29\2021-09-29 19_15_04_Q21-P022.DATA",4,1.96895775081717,0,2.69560465898546,0,19.7501594715576,0.226558766483435,1.7108042186495,99.1235561844898,7.86106828606763,0.562755860927543,1.37237937854792,1.15898264096561,2.30550677270239,52.691223508256,9.3623823413572,21.3032256897025,0,16.1966393330603,0,13.2952282475345,0.747145277996016,25.1958051131065,10523.25584,0,0,1.04008065815494,0,0,0,0.564764168557932,0.29313770000483,13.8552652826124,0.236533385232227,0,0.258414594194642,0,0,0,0,12.0152063555646,0,1.03407471418085,2.67911053182187,0.640613077121576,0,0,0,0,0,0,514.607910549479,,,310.145183968653,0.0676617783785968,0,0.0926324625080916,0,0.678699638197856,0.00778552462142387,0.0587905229776461,3.40630777266288,0.270139803644936,0.0193386893789534,0.0471608033865266,0.0398275821637667,0.0792270368626252,1.81069496591945,0.321731351936674,0.732069611329983,0.556585544091418,0,0.456880695791562,0.0256750954637806,0.86583522725452,0,0,0.0357416033730219,0,0,0,0.0194077033868705,0.0100734604812657,0.476125954728948,0.00812829502516243,0,0.00888022660462689,0,0,0,0,0.412893689194659,0,0.0355352135457338,0.0920656540144973,0.0220141950900885,10.6579101020156,0.00231128168051881,0,0.0031642637652578,0,0.0231839315775013,0.00026594838122696,0.00200824545264001,0.116357224740858,0.00922779735185016,0.000660596862185897,0.00161098190910555,0.00136048391337568,0.00270634327519092,0.0618521446527791,0.0109901305818324,0.0250070146259523,0.0190125947400019,0,0.015606742945139,0.000877044310880532,0.0295763597566664,0,0,0.00122090957536177,0,0,0,0.000662954335134738,0.000344102759751647,0.0162641482851218,0.000277657191928802,0,0.00030334267827377,0,0,0,0,0.0141041758390926,0,0.00121385943511586,0.00314490196131175,0.000751990370965238,0.364067172955021,0.246119718852146,0,0.336950582373183,0,2.4687699339447,0.0283198458104293,0.213850527331188,12.3904445230612,0.982633535758454,0.0703444826159429,0.17154742231849,0.144872830120702,0.288188346587799,6.586402938532,1.17029779266965,2.66290321121281,2.02457991663253,0,1.66190353094181,0.093393159749502,3.14947563913831,0,0,0.130010082269367,0,0,0,0.0705955210697415,0.0366422125006038,1.73190816032655,0.0295666731540283,0,0.0323018242743303,0,0,0,0,1.50190079444557,0,0.129259339272607,0.334888816477734,0.080076634640197,38.7681479960816,0.0063485033867757,0,0.00869142839650838,0,0.0636803680741785,0.000730492615053257,0.00551613988248296,0.319603725313718,0.0253464141711843,0.00181449169620001,0.00442495788903378,0.00373690355637685,0.00743363718630374,0.169892122244212,0.03018709567421,0.0686879138895663,0.0522227658859836,0,0.0428677565693822,0.00240901782976431,0.0812387437093111,0,0,0.00335352832130407,0,0,0,0.0018209670752618,0.000945162830690477,0.0446734819651843,0.000762653742371617,0,0.000833205245646378,0,0,0,0,0.0387405865917911,0,0.00333416337777268,0.0086382464416815,0.00206552643805143,
"QF6275","2021-05-19","QU39","Zoopsprint","POM","20 size frac",,,,5,,,"Q21-P023",29.85,745.73,8000,"C:\CompassCDS\Data\2021\09\29\2021-09-29 19_53_55_Q21-P023.DATA",4,0.490105564664263,0,2.10996259432866,0,24.6463219749304,0,1.58833547939465,75.3553747997966,13.9936915911465,2.05149677541744,2.07010444180861,3.6367046705284,2.52780203274891,34.7301252988385,4.88565739005602,23.4956852734903,0,7.39232544483054,0.258503108940841,3.35342963208633,0.646647901225045,16.4849619507892,11131.79593,0,0,0.359129070155349,0,0.421611986467668,0,0.790508443142112,0.40211553258325,22.1928912148141,0,0,0.732864674424552,0,0,0,0,29.0947803019957,0,0.429591716922536,1.17072854927911,0.717080362880853,0,0,0,0,0,0,431.496982625696,,,276.028537777686,0.0164189468899251,0,0.0706855140478613,0,0.825672427970868,0,0.0532105688239415,2.52446816749737,0.468800388313116,0.068726860147988,0.0693502325564023,0.121832652279008,0.084683485184218,1.16348828471821,0.163673614407237,0.787125134790294,0.247649093629164,0.00866007065128446,0.112342701242423,0.0216632462721958,0.552260031852234,0,0,0.0120311246283199,0,0.0141243546555333,0,0.0264826949126336,0.0134712071217169,0.743480442707339,0,0,0.024551580382732,0,0,0,0,0.974699507604547,0,0.0143916823089627,0.0392203869105229,0.0240227927263267,9.24718719523237,0.000657215835039845,0,0.00282939213164102,0,0.0330499268836314,0,0.00212990690919589,0.101049139500619,0.0187650913750909,0.00275099134461191,0.00277594362813432,0.00487670426364555,0.00338970141036153,0.0465719835581758,0.00655150978243603,0.0315069599901979,0.00991287120650978,0.000346644373889801,0.00449684152721002,0.000867134085024131,0.022105804984095,0,0,0.00048158055885555,0,0.000565368144593442,0,0.0010600464553419,0.000539224025563206,0.0297599549633434,0,0,0.000982748011243415,0,0,0,0,0.0390151667520359,0,0.000576068707068961,0.00156990941665095,0.000961581755971803,0.370145411580178,0.0612631955830329,0,0.263745324291082,0,3.0807902468663,0,0.198541934924332,9.41942184997457,1.74921144889331,0.25643709692718,0.258763055226076,0.45458808381605,0.315975254093613,4.34126566235481,0.610707173757002,2.93696065918628,0.924040680603817,0.0323128886176051,0.419178704010791,0.0808309876531306,2.06062024384865,0,0,0.0448911337694186,0,0.0527014983084585,0,0.098813555392764,0.0502644415729062,2.77411140185176,0,0,0.091608084303069,0,0,0,0,3.63684753774946,0,0.053698964615317,0.146341068659889,0.0896350453601066,34.5035672222108,0.0017755612104825,0,0.0076440016359034,0,0.08928903574014,0,0.00575424371763292,0.272998492860502,0.0506965392194957,0.00743219085944555,0.00749960297031271,0.0131751039215279,0.00915775612587131,0.12582077772991,0.0176998270881358,0.0851204932020968,0.0267810187466353,0.000936508634295776,0.0121488511988104,0.00234268495000997,0.059721947895352,0,0,0.00130105775673308,0,0.00152742172915191,0,0.00286386490870299,0.0014567897066756,0.0804007128882023,0,0,0.00265503226704335,0,0,0,0,0.10540497202296,0,0.00155633080688392,0.00424133156196341,0.0025978486451223,
"QF6276","2021-05-19","QU39","Zoopsprint","POM","3 size frac",,,,5,,,"Q21-P024",27.04,708.34,8000,"C:\CompassCDS\Data\2021\09\29\2021-09-29 21_11_35_Q21-P024.DATA",4,0.36704575699241,0,0.869453019294597,0,7.08355698809389,0,0.560435717550161,19.1242712887765,3.67098536507324,0.481006664821424,0.217497100571661,1.22838608009276,1.32800552783651,11.1164610456031,1.48706673745588,3.37745411343132,0,2.35628274175392,0,2.25908584451071,0,6.36304885927809,10918.78167,0,0,0,0,0,0,0,0,5.42357395172643,0,0,0,0,0,0,0,6.44260223585916,0,0,0.436880224659717,0,0,0,0,0,0,0,149.925442185346,,,74.1930992633815,0.0135741774035655,0,0.0321543276366345,0,0.261965864944301,0,0.0207261729863225,0.707258553579012,0.135761293087028,0.0177887080185438,0.00804353182587504,0.0454284792933714,0.0491126304673267,0.411111725059286,0.054995071651475,0.124905847390212,0.0871406339406034,0,0.0835460741313132,0,0.235319854263243,0,0,0,0,0,0,0,0,0.200575959753196,0,0,0,0,0,0,0,0.238261917006626,0,0,0.0161568130421493,0,2.74382763548008,0.00051817736820229,0,0.00122745153357794,0,0.0100002216281643,0,0.000791195919403339,0.0269987171256409,0.00518251879757354,0.000679061841518796,0.000307051840319142,0.00173417579141763,0.00187481368811095,0.0156936796532782,0.00209936857646876,0.00476812563660293,0.00332648550378902,0,0.00318926764620198,0,0.00898304325504431,0,0,0,0,0,0,0,0,0.0076567382213717,0,0,0,0,0,0,0,0.00909535284730378,0,0,0.000616766277013464,0,0.104742213151003,0.0458807196240512,0,0.108681627411825,0,0.885444623511736,0,0.0700544646937702,2.39053391109706,0.458873170634156,0.060125833102678,0.0271871375714576,0.153548260011595,0.166000690979564,1.38955763070039,0.185883342181985,0.422181764178915,0.29453534271924,0,0.282385730563839,0,0.795381107409761,0,0,0,0,0,0,0,0,0.677946743965804,0,0,0,0,0,0,0,0.805325279482395,0,0,0.0546100280824646,0,9.27413740792268,0.00494716841103264,0,0.0117187855464574,0,0.0954746069165766,0,0.00755374452765001,0.257763477717602,0.049478797914095,0.00648317255374218,0.00293150040544281,0.0165566082599146,0.0178993132922264,0.149831468909801,0.020043194747491,0.0455224831819135,0.0317587857246567,0,0.0304487326576165,0,0.0857633516115779,0,0,0,0,0,0,0,0,0.0731007870755343,0,0,0,0,0,0,0,0.0868355992649434,0,0,0.00588842128172616,0,
"F90-02","2021-05-19","QU39","Zoopsprint","POM",,,,,,,,"Q21-P040",46.31,2246.23,10000,"C:\CompassCDS\Data\2021\10\27\2021-10-27 23_31_15_Q21-P040.DATA",4,1.60692477392842,0,13.0218526361701,0.860693726555003,100.000198588205,0,4.51343256771145,210.055820008141,45.9831394316606,5.48927196880545,5.88544379477174,10.7785971317899,4.29279495939377,60.8903291474576,24.4933935050108,42.0406129167389,0,32.1550839047541,0,31.6964204274602,1.60125109368216,66.9984671856666,4828.83663,1.05148371109834,0,2.47133517747524,1.97134011862398,0,0,3.71371517594705,2.41844156467145,90.0850355440582,0,0.955175328223933,3.50341773107366,0,0,0.886831196130154,2.85092630686079,104.4396232763,0,2.54529444911041,5.90857590578706,2.73994555288983,0,0,0,0,0,0,1119.92780546813,,,887.904868806154,0.0346993041228334,0,0.281188785060895,0.0185854831905636,2.15936511743047,0,0.0974612949192712,4.53586309669923,0.992941900921196,0.118533188702342,0.127087967928563,0.232748804400559,0.0926969328307875,1.31484191637784,0.528900745087686,0.907808527677368,0.694344286433904,0,0.684440086967398,0.0345767888940221,1.44673865656805,0.0227053273828188,0,0.0533650437805062,0.0425683463317637,0,0,0.0801925108172543,0.0522228798244752,1.94526097050439,0,0.0206256818877982,0.0756514301678615,0,0,0.0191498854703121,0.0615617859395549,2.25522831518679,0,0.0549620913217535,0.127587473672793,0.0591653110103612,19.1730699375114,0.000715387459845348,0,0.00579720359721402,0.000383172572067421,0.0445191269764028,0,0.00200933678550792,0.093514831521323,0.0204712515778262,0.00244377110483141,0.00262014299282431,0.00479852781406619,0.00191111104356801,0.0271077891166344,0.0109042233008244,0.0187160766781402,0.0143151342047582,0,0.0141109416344097,0.00071286159194836,0.0298270734455807,0.000468110438867943,0,0.00110021466077616,0.000877621667693859,0,0,0.00165331029144257,0.00107666693289265,0.0401049917168136,0,0.000425234872752983,0.0015596878908543,0,0,0.000394808722227979,0.00126920498206363,0.0464955161654418,0,0.00113314061743918,0.00263044118624854,0.00121979741740152,0.395286710980689,0.160692477392842,0,1.302185263617,0.0860693726555003,10.0000198588205,0,0.451343256771145,21.0055820008141,4.59831394316606,0.548927196880545,0.588544379477175,1.07785971317899,0.429279495939377,6.08903291474576,2.44933935050108,4.20406129167389,3.21550839047541,0,3.16964204274602,0.160125109368217,6.69984671856666,0.105148371109834,0,0.247133517747524,0.197134011862398,0,0,0.371371517594705,0.241844156467145,9.00850355440582,0,0.0955175328223933,0.350341773107366,0,0,0.0886831196130154,0.285092630686079,10.44396232763,0,0.254529444911041,0.590857590578706,0.273994555288983,88.7904868806154,0.00180979385335394,0,0.0146658196093448,0.000969353538642334,0.112624901722481,0,0.00508323889898256,0.236574691037087,0.0517883627482389,0.00618227488287809,0.00662846212644955,0.0121393603194027,0.00483474650292853,0.0685775371739189,0.0275856055817598,0.0473481049532539,0.0362145597286663,0,0.0356979914639708,0.00180340388924227,0.0754568079751049,0.00118423014451101,0,0.00278333328749297,0.00222021546213005,0,0,0.00418255976109285,0.00272376202635672,0.101457981264573,0,0.00107576313835088,0.00394571294082917,0,0,0.000998790779605203,0.00321084657491973,0.117624789485304,0,0.00286662967906992,0.00665451459200976,0.00308585485804787,
